معرّف_الوزن,الوزن,العائلة,البُعد,القيمة
faayal_quadri,فَعْيَل,رباعي,التفضيل_والمبالغة,0.0
faayal_quadri,فَعْيَل,رباعي,الكثرة_والجمع,0.0
faayal_quadri,فَعْيَل,رباعي,التحويل_الدلالي,0.3
faayal_quadri,فَعْيَل,رباعي,المصدر,0.0
faayal_quadri,فَعْيَل,رباعي,الجامد,0.4
fayal_quadri,فَيْعَل,رباعي,الفاعلية,0.4
fayal_quadri,فَيْعَل,رباعي,المفعولية,0.0
fayal_quadri,فَيْعَل,رباعي,التعدية,0.0
fayal_quadri,فَيْعَل,رباعي,اسم_المكان,0.0
fayal_quadri,فَيْعَل,رباعي,اسم_الزمان,0.0
fayal_quadri,فَيْعَل,رباعي,اسم_الآلة,0.0
fayal_quadri,فَيْعَل,رباعي,النسبة,0.0
fayal_quadri,فَيْعَل,رباعي,التفضيل_والمبالغة,0.0
fayal_quadri,فَيْعَل,رباعي,الكثرة_والجمع,0.0
fayal_quadri,فَيْعَل,رباعي,التحويل_الدلالي,0.3
fayal_quadri,فَيْعَل,رباعي,المصدر,0.0
fayal_quadri,فَيْعَل,رباعي,الجامد,0.3
fawal_quadri,فَوْعَل,رباعي,الفاعلية,0.4
fawal_quadri,فَوْعَل,رباعي,المفعولية,0.0
fawal_quadri,فَوْعَل,رباعي,التعدية,0.0
fawal_quadri,فَوْعَل,رباعي,اسم_المكان,0.0
fawal_quadri,فَوْعَل,رباعي,اسم_الزمان,0.0
fawal_quadri,فَوْعَل,رباعي,اسم_الآلة,0.0
fawal_quadri,فَوْعَل,رباعي,النسبة,0.0
fawal_quadri,فَوْعَل,رباعي,التفضيل_والمبالغة,0.0
fawal_quadri,فَوْعَل,رباعي,الكثرة_والجمع,0.0
fawal_quadri,فَوْعَل,رباعي,التحويل_الدلالي,0.3
fawal_quadri,فَوْعَل,رباعي,المصدر,0.0
fawal_quadri,فَوْعَل,رباعي,الجامد,0.3
falal_quadri,فَعْلَل,فعل_رباعي,الفاعلية,0.6
falal_quadri,فَعْلَل,فعل_رباعي,المفعولية,0.0
falal_quadri,فَعْلَل,فعل_رباعي,التعدية,0.5
falal_quadri,فَعْلَل,فعل_رباعي,اسم_المكان,0.0
falal_quadri,فَعْلَل,فعل_رباعي,اسم_الزمان,0.0
falal_quadri,فَعْلَل,فعل_رباعي,اسم_الآلة,0.0
falal_quadri,فَعْلَل,فعل_رباعي,النسبة,0.0
falal_quadri,فَعْلَل,فعل_رباعي,التفضيل_والمبالغة,0.0
falal_quadri,فَعْلَل,فعل_رباعي,الكثرة_والجمع,0.0
falal_quadri,فَعْلَل,فعل_رباعي,التحويل_الدلالي,0.7
falal_quadri,فَعْلَل,فعل_رباعي,المصدر,0.0
falal_quadri,فَعْلَل,فعل_رباعي,الجامد,0.0
falnal_quadri,فَعْنَل,رباعي,الفاعلية,0.3
falnal_quadri,فَعْنَل,رباعي,المفعولية,0.0
falnal_quadri,فَعْنَل,رباعي,التعدية,0.0
falnal_quadri,فَعْنَل,رباعي,اسم_المكان,0.0
falnal_quadri,فَعْنَل,رباعي,اسم_الزمان,0.0
falnal_quadri,فَعْنَل,رباعي,اسم_الآلة,0.0
falnal_quadri,فَعْنَل,رباعي,النسبة,0.0
falnal_quadri,فَعْنَل,رباعي,التفضيل_والمبالغة,0.0
falnal_quadri,فَعْنَل,رباعي,الكثرة_والجمع,0.0
falnal_quadri,فَعْنَل,رباعي,التحويل_الدلالي,0.3
falnal_quadri,فَعْنَل,رباعي,المصدر,0.0
falnal_quadri,فَعْنَل,رباعي,الجامد,0.4
fawal_quadri_alt,فَعْوَل,فعل_رباعي,الفاعلية,0.5
fawal_quadri_alt,فَعْوَل,فعل_رباعي,المفعولية,0.0
fawal_quadri_alt,فَعْوَل,فعل_رباعي,التعدية,0.3
fawal_quadri_alt,فَعْوَل,فعل_رباعي,اسم_المكان,0.0
fawal_quadri_alt,فَعْوَل,فعل_رباعي,اسم_الزمان,0.0
fawal_quadri_alt,فَعْوَل,فعل_رباعي,اسم_الآلة,0.0
fawal_quadri_alt,فَعْوَل,فعل_رباعي,النسبة,0.0
fawal_quadri_alt,فَعْوَل,فعل_رباعي,التفضيل_والمبالغة,0.0
fawal_quadri_alt,فَعْوَل,فعل_رباعي,الكثرة_والجمع,0.0
fawal_quadri_alt,فَعْوَل,فعل_رباعي,التحويل_الدلالي,0.5
fawal_quadri_alt,فَعْوَل,فعل_رباعي,المصدر,0.0
fawal_quadri_alt,فَعْوَل,فعل_رباعي,الجامد,0.0
tafil_arabic_word,فَعَلِي,صفة_منسوبة,الفاعلية,0.0
tafil_arabic_word,فَعَلِي,صفة_منسوبة,المفعولية,0.0
tafil_arabic_word,فَعَلِي,صفة_منسوبة,التعدية,0.0
tafil_arabic_word,فَعَلِي,صفة_منسوبة,اسم_المكان,0.3
tafil_arabic_word,فَعَلِي,صفة_منسوبة,اسم_الزمان,0.0
tafil_arabic_word,فَعَلِي,صفة_منسوبة,اسم_الآلة,0.0
tafil_arabic_word,فَعَلِي,صفة_منسوبة,النسبة,1.0
tafil_arabic_word,فَعَلِي,صفة_منسوبة,التفضيل_والمبالغة,0.2
tafil_arabic_word,فَعَلِي,صفة_منسوبة,الكثرة_والجمع,0.0
tafil_arabic_word,فَعَلِي,صفة_منسوبة,التحويل_الدلالي,0.0
tafil_arabic_word,فَعَلِي,صفة_منسوبة,المصدر,0.0
tafil_arabic_word,فَعَلِي,صفة_منسوبة,الجامد,0.2
tafili_nisba,تَفْعِيلِي,صفة_منسوبة,الفاعلية,0.0
tafili_nisba,تَفْعِيلِي,صفة_منسوبة,المفعولية,0.0
tafili_nisba,تَفْعِيلِي,صفة_منسوبة,التعدية,0.0
tafili_nisba,تَفْعِيلِي,صفة_منسوبة,اسم_المكان,0.0
tafili_nisba,تَفْعِيلِي,صفة_منسوبة,اسم_الزمان,0.0
tafili_nisba,تَفْعِيلِي,صفة_منسوبة,اسم_الآلة,0.0
tafili_nisba,تَفْعِيلِي,صفة_منسوبة,النسبة,0.9
tafili_nisba,تَفْعِيلِي,صفة_منسوبة,التفضيل_والمبالغة,0.0
tafili_nisba,تَفْعِيلِي,صفة_منسوبة,الكثرة_والجمع,0.0
tafili_nisba,تَفْعِيلِي,صفة_منسوبة,التحويل_الدلالي,0.2
tafili_nisba,تَفْعِيلِي,صفة_منسوبة,المصدر,0.0
tafili_nisba,تَفْعِيلِي,صفة_منسوبة,الجامد,0.0
yufiil_weak,يُفعِل,مضارع_معتلّ,الفاعلية,0.5
yufiil_weak,يُفعِل,مضارع_معتلّ,المفعولية,0.0
yufiil_weak,يُفعِل,مضارع_معتلّ,التعدية,0.7
yufiil_weak,يُفعِل,مضارع_معتلّ,اسم_المكان,0.0
yufiil_weak,يُفعِل,مضارع_معتلّ,اسم_الزمان,0.3
yufiil_weak,يُفعِل,مضارع_معتلّ,اسم_الآلة,0.0
yufiil_weak,يُفعِل,مضارع_معتلّ,النسبة,0.0
yufiil_weak,يُفعِل,مضارع_معتلّ,التفضيل_والمبالغة,0.0
yufiil_weak,يُفعِل,مضارع_معتلّ,الكثرة_والجمع,0.0
yufiil_weak,يُفعِل,مضارع_معتلّ,التحويل_الدلالي,0.5
yufiil_weak,يُفعِل,مضارع_معتلّ,المصدر,0.0
yufiil_weak,يُفعِل,مضارع_معتلّ,الجامد,0.0
nufiil_weak,نُفعِل,مضارع_معتلّ,الفاعلية,0.5
nufiil_weak,نُفعِل,مضارع_معتلّ,المفعولية,0.0
nufiil_weak,نُفعِل,مضارع_معتلّ,التعدية,0.7
nufiil_weak,نُفعِل,مضارع_معتلّ,اسم_المكان,0.0
nufiil_weak,نُفعِل,مضارع_معتلّ,اسم_الزمان,0.3
nufiil_weak,نُفعِل,مضارع_معتلّ,اسم_الآلة,0.0
nufiil_weak,نُفعِل,مضارع_معتلّ,النسبة,0.0
nufiil_weak,نُفعِل,مضارع_معتلّ,التفضيل_والمبالغة,0.0
nufiil_weak,نُفعِل,مضارع_معتلّ,الكثرة_والجمع,0.0
nufiil_weak,نُفعِل,مضارع_معتلّ,التحويل_الدلالي,0.5
nufiil_weak,نُفعِل,مضارع_معتلّ,المصدر,0.0
nufiil_weak,نُفعِل,مضارع_معتلّ,الجامد,0.0
faeel_intensive_alt,فَعِّل,أمر_تكثير,الفاعلية,0.4
faeel_intensive_alt,فَعِّل,أمر_تكثير,المفعولية,0.0
faeel_intensive_alt,فَعِّل,أمر_تكثير,التعدية,0.6
faeel_intensive_alt,فَعِّل,أمر_تكثير,اسم_المكان,0.0
faeel_intensive_alt,فَعِّل,أمر_تكثير,اسم_الزمان,0.0
faeel_intensive_alt,فَعِّل,أمر_تكثير,اسم_الآلة,0.0
faeel_intensive_alt,فَعِّل,أمر_تكثير,النسبة,0.0
faeel_intensive_alt,فَعِّل,أمر_تكثير,التفضيل_والمبالغة,0.3
faeel_intensive_alt,فَعِّل,أمر_تكثير,الكثرة_والجمع,0.4
faeel_intensive_alt,فَعِّل,أمر_تكثير,التحويل_الدلالي,0.7
faeel_intensive_alt,فَعِّل,أمر_تكثير,المصدر,0.0
faeel_intensive_alt,فَعِّل,أمر_تكثير,الجامد,0.0
fuaeel_passive_intensive,فُعَّل,مجهول_تكثير_خاص,الفاعلية,0.0
fuaeel_passive_intensive,فُعَّل,مجهول_تكثير_خاص,المفعولية,0.9
fuaeel_passive_intensive,فُعَّل,مجهول_تكثير_خاص,التعدية,0.0
fuaeel_passive_intensive,فُعَّل,مجهول_تكثير_خاص,اسم_المكان,0.0
fuaeel_passive_intensive,فُعَّل,مجهول_تكثير_خاص,اسم_الزمان,0.0
fuaeel_passive_intensive,فُعَّل,مجهول_تكثير_خاص,اسم_الآلة,0.0
fuaeel_passive_intensive,فُعَّل,مجهول_تكثير_خاص,النسبة,0.0
fuaeel_passive_intensive,فُعَّل,مجهول_تكثير_خاص,التفضيل_والمبالغة,0.0
fuaeel_passive_intensive,فُعَّل,مجهول_تكثير_خاص,الكثرة_والجمع,0.0
fuaeel_passive_intensive,فُعَّل,مجهول_تكثير_خاص,التحويل_الدلالي,0.6
fuaeel_passive_intensive,فُعَّل,مجهول_تكثير_خاص,المصدر,0.0
fuaeel_passive_intensive,فُعَّل,مجهول_تكثير_خاص,الجامد,0.0
faooul_weak,فَعَوْل,ماضٍ_معتلّ,الفاعلية,0.5
faooul_weak,فَعَوْل,ماضٍ_معتلّ,المفعولية,0.0
faooul_weak,فَعَوْل,ماضٍ_معتلّ,التعدية,0.0
faooul_weak,فَعَوْل,ماضٍ_معتلّ,اسم_المكان,0.0
faooul_weak,فَعَوْل,ماضٍ_معتلّ,اسم_الزمان,0.0
faooul_weak,فَعَوْل,ماضٍ_معتلّ,اسم_الآلة,0.0
faooul_weak,فَعَوْل,ماضٍ_معتلّ,النسبة,0.0
faooul_weak,فَعَوْل,ماضٍ_معتلّ,التفضيل_والمبالغة,0.0
faooul_weak,فَعَوْل,ماضٍ_معتلّ,الكثرة_والجمع,0.0
faooul_weak,فَعَوْل,ماضٍ_معتلّ,التحويل_الدلالي,0.3
faooul_weak,فَعَوْل,ماضٍ_معتلّ,المصدر,0.0
faooul_weak,فَعَوْل,ماضٍ_معتلّ,الجامد,0.0
